ID,Shopify Name,Sawadeekard Name,Before,Change,After
195/198,[ENG] SV01 Scarlet Violet Base Set: 195/198 Team Star Grunt U (Non-Foil),Team Star Grunt U (Non-Foil),0.5,0.0,0.5
195/198,[ENG] SV01 Scarlet Violet Base Set: 195/198 Team Star Grunt U (Reverse Holo),Team Star Grunt U (Reverse Holo),1.0,0.0,1.0
196/198,[ENG] SV01 Scarlet Violet Base Set: 196/198 Ultra Ball U (Non-Foil),Ultra Ball U (Non-Foil),0.6,-0.09999999999999998,0.5
196/198,[ENG] SV01 Scarlet Violet Base Set: 196/198 Ultra Ball U (Reverse Holo),Ultra Ball U (Reverse Holo),1.5,-0.19999999999999996,1.3
197/198,[ENG] SV01 Scarlet Violet Base Set: 197/198 Vitality Band U (Non-Foil),Vitality Band U (Non-Foil),0.5,0.0,0.5
197/198,[ENG] SV01 Scarlet Violet Base Set: 197/198 Vitality Band U (Reverse Holo),Vitality Band U (Reverse Holo),1.0,0.0,1.0
198/198,[ENG] SV01 Scarlet Violet Base Set: 198/198 Youngster U (Non-Foil),Youngster U (Non-Foil),0.5,0.0,0.5
198/198,[ENG] SV01 Scarlet Violet Base Set: 198/198 Youngster U (Reverse Holo),Youngster U (Reverse Holo),1.5,-0.5,1.0
199/198,[ENG] SV01 Scarlet Violet Base Set: 199/198 Tarountula IR (Foil),Tarountula IR (Foil),6.0,-2.7,3.3
200/198,[ENG] SV01 Scarlet Violet Base Set: 200/198 Dolliv IR (Foil),Dolliv IR (Foil),5.0,-1.7000000000000002,3.3
201/198,[ENG] SV01 Scarlet Violet Base Set: 201/198 Toedscool IR (Foil),Toedscool IR (Foil),6.0,-1.7000000000000002,4.3
202/198,[ENG] SV01 Scarlet Violet Base Set: 202/198 Scovillain IR (Foil),Scovillain IR (Foil),6.0,-1.4000000000000004,4.6
203/198,[ENG] SV01 Scarlet Violet Base Set: 203/198 Armarouge IR (Foil),Armarouge IR (Foil),9.0,-1.0999999999999996,7.9
204/198,[ENG] SV01 Scarlet Violet Base Set: 204/198 Slowpoke IR (Foil),Slowpoke IR (Foil),14.0,-0.8000000000000007,13.2
205/198,[ENG] SV01 Scarlet Violet Base Set: 205/198 Clauncher IR (Foil),Clauncher IR (Foil),5.0,-2.0,3.0
206/198,[ENG] SV01 Scarlet Violet Base Set: 206/198 Wiglett IR (Foil),Wiglett IR (Foil),7.0,-1.0999999999999996,5.9
207/198,[ENG] SV01 Scarlet Violet Base Set: 207/198 Dondozo IR (Foil),Dondozo IR (Foil),7.0,-0.40000000000000036,6.6
208/198,[ENG] SV01 Scarlet Violet Base Set: 208/198 Pachirisu IR (Foil),Pachirisu IR (Foil),6.0,-1.4000000000000004,4.6
209/198,[ENG] SV01 Scarlet Violet Base Set: 209/198 Pawmot IR (Foil),Pawmot IR (Foil),5.0,-1.0,4.0
210/198,[ENG] SV01 Scarlet Violet Base Set: 210/198 Drowzee IR (Foil),Drowzee IR (Foil),11.0,2.1999999999999993,13.2
211/198,[ENG] SV01 Scarlet Violet Base Set: 211/198 Ralts IR (Foil),Ralts IR (Foil),18.0,1.8999999999999986,19.9
212/198,[ENG] SV01 Scarlet Violet Base Set: 212/198 Kirlia IR (Foil),Kirlia IR (Foil),16.0,1.1999999999999993,17.2
213/198,[ENG] SV01 Scarlet Violet Base Set: 213/198 Fidough IR (Foil),Fidough IR (Foil),6.0,-0.09999999999999964,5.9
214/198,[ENG] SV01 Scarlet Violet Base Set: 214/198 Greavard IR (Foil),Greavard IR (Foil),7.0,-0.40000000000000036,6.6
215/198,[ENG] SV01 Scarlet Violet Base Set: 215/198 Riolu IR (Foil),Riolu IR (Foil),13.0,0.1999999999999993,13.2
216/198,[ENG] SV01 Scarlet Violet Base Set: 216/198 Sandile IR (Foil),Sandile IR (Foil),6.0,-1.4000000000000004,4.6
217/198,[ENG] SV01 Scarlet Violet Base Set: 217/198 Klawf IR (Foil),Klawf IR (Foil),5.0,-2.0,3.0
218/198,[ENG] SV01 Scarlet Violet Base Set: 218/198 Mabosstiff IR (Foil),Mabosstiff IR (Foil),6.0,-2.0,4.0
219/198,[ENG] SV01 Scarlet Violet Base Set: 219/198 Bombirdier IR (Foil),Bombirdier IR (Foil),5.0,-2.0,3.0
220/198,[ENG] SV01 Scarlet Violet Base Set: 220/198 Kingambit IR (Foil),Kingambit IR (Foil),6.0,0.5999999999999996,6.6
221/198,[ENG] SV01 Scarlet Violet Base Set: 221/198 Starly IR (Foil),Starly IR (Foil),5.0,-1.7000000000000002,3.3
222/198,[ENG] SV01 Scarlet Violet Base Set: 222/198 Skwovet IR (Foil),Skwovet IR (Foil),5.5,1.0999999999999996,6.6
223/198,[ENG] SV01 Scarlet Violet Base Set: 223/198 Spidops EX SR (Foil),Spidops EX SR (Foil),3.5,-1.5,2.0
224/198,[ENG] SV01 Scarlet Violet Base Set: 224/198 Arcanine EX SR (Foil),Arcanine EX SR (Foil),12.0,-2.6999999999999993,9.3
225/198,[ENG] SV01 Scarlet Violet Base Set: 225/198 Gyarados EX SR (Foil),Gyarados EX SR (Foil),12.0,-6.1,5.9
226/198,[ENG] SV01 Scarlet Violet Base Set: 226/198 Magnezone EX SR (Foil),Magnezone EX SR (Foil),3.5,-1.1,2.4
227/198,[ENG] SV01 Scarlet Violet Base Set: 227/198 Miraidon EX SR (Foil),Miraidon EX SR (Foil),8.0,-4.0,4.0
228/198,[ENG] SV01 Scarlet Violet Base Set: 228/198 Gardevoir EX SR (Foil),Gardevoir EX SR (Foil),10.0,-4.1,5.9
229/198,[ENG] SV01 Scarlet Violet Base Set: 229/198 Banette EX SR (Foil),Banette EX SR (Foil),3.5,0.5,4.0
230/198,[ENG] SV01 Scarlet Violet Base Set: 230/198 Great Tusk EX SR (Foil),Great Tusk EX SR (Foil),3.5,-1.1,2.4
231/198,[ENG] SV01 Scarlet Violet Base Set: 231/198 Koraidon EX SR (Foil),Koraidon EX SR (Foil),7.0,-4.4,2.6
232/198,[ENG] SV01 Scarlet Violet Base Set: 232/198 Toxicroak EX SR (Foil),Toxicroak EX SR (Foil),3.5,-1.5,2.0
233/198,[ENG] SV01 Scarlet Violet Base Set: 233/198 Iron Treads EX SR (Foil),Iron Treads EX SR (Foil),3.5,-1.5,2.0
234/198,[ENG] SV01 Scarlet Violet Base Set: 234/198 Oinkologne EX (Foil),Oinkologne EX (Foil),3.5,-1.5,2.0
235/198,[ENG] SV01 Scarlet Violet Base Set: 235/198 Arven SR (Foil),Arven SR (Foil),16.0,1.1999999999999993,17.2
236/198,[ENG] SV01 Scarlet Violet Base Set: 236/198 Jacq SR (Foil),Jacq SR (Foil),7.0,-2.4000000000000004,4.6
237/198,[ENG] SV01 Scarlet Violet Base Set: 237/198 Katy SR (Foil),Katy SR (Foil),6.5,-3.5,3.0
238/198,[ENG] SV01 Scarlet Violet Base Set: 238/198 Miriam SR (Foil),Miriam SR (Foil),25.0,-11.8,13.2
239/198,[ENG] SV01 Scarlet Violet Base Set: 239/198 Penny SR (Foil),Penny SR (Foil),10.0,-1.4000000000000004,8.6
240/198,[ENG] SV01 Scarlet Violet Base Set: 240/198 Professor’s Research SR (Foil),Professor’s Research SR (Foil),14.0,-3.4000000000000004,10.6
241/198,[ENG] SV01 Scarlet Violet Base Set: 241/198 Professor’s Research SR (Foil),Professor’s Research SR (Foil),7.0,-2.4000000000000004,4.6
242/198,[ENG] SV01 Scarlet Violet Base Set: 242/198 Team Star Grunt SR (Foil),Team Star Grunt SR (Foil),4.0,-1.4,2.6
243/198,[ENG] SV01 Scarlet Violet Base Set: 243/198 Spidops EX SIR (Foil),Spidops EX SIR (Foil),6.2,-2.2,4.0
244/198,[ENG] SV01 Scarlet Violet Base Set: 244/198 Miraidon EX SIR (Foil),Miraidon EX SIR (Foil),42.9,-17.7,25.2
245/198,[ENG] SV01 Scarlet Violet Base Set: 245/198 Gardevoir EX SIR (Foil),Gardevoir EX SIR (Foil),45.5,-3.1000000000000014,42.4
246/198,[ENG] SV01 Scarlet Violet Base Set: 246/198 Great Tusk EX SIR (Foil),Great Tusk EX SIR (Foil),13.0,-3.0999999999999996,9.9
247/198,[ENG] SV01 Scarlet Violet Base Set: 247/198 Koraidon EX SIR (Foil),Koraidon EX SIR (Foil),28.6,-10.100000000000001,18.5
248/198,[ENG] SV01 Scarlet Violet Base Set: 248/198 Iron Treads EX SIR (Foil),Iron Treads EX SIR (Foil),7.1,-1.7999999999999998,5.3
249/198,[ENG] SV01 Scarlet Violet Base Set: 249/198 Arven SIR (Foil),Arven SIR (Foil),10.4,8.1,18.5
250/198,[ENG] SV01 Scarlet Violet Base Set: 250/198 Jacq SIR (Foil),Jacq SIR (Foil),7.8,-1.2000000000000002,6.6
251/198,[ENG] SV01 Scarlet Violet Base Set: 251/198 Miriam SIR (Foil),Miriam SIR (Foil),80.6,-40.89999999999999,39.7
252/198,[ENG] SV01 Scarlet Violet Base Set: 252/198 Penny SIR (Foil),Penny SIR (Foil),15.6,-5.0,10.6
253/198,[ENG] SV01 Scarlet Violet Base Set: 253/198 Miraidon EX HR (Foil),Miraidon EX HR (Foil),15.0,-6.4,8.6
254/198,[ENG] SV01 Scarlet Violet Base Set: 254/198 Koraidon EX HR (Foil),Koraidon EX HR (Foil),13.0,-5.1,7.9
255/198,[ENG] SV01 Scarlet Violet Base Set: 255/198 Nest Ball HR (Foil),Nest Ball HR (Foil),22.0,-0.8000000000000007,21.2
256/198,[ENG] SV01 Scarlet Violet Base Set: 256/198 Rare Candy HR (Foil),Rare Candy HR (Foil),20.0,-2.8000000000000007,17.2
257/198,[ENG] SV01 Scarlet Violet Base Set: 257/198 Basic Lightning Energy HR (Foil),Basic Lightning Energy HR (Foil),10.0,-2.0999999999999996,7.9
258/198,[ENG] SV01 Scarlet Violet Base Set: 258/198 Basic Fighting Energy HR (Foil),Basic Fighting Energy HR (Foil),8.0,-2.0999999999999996,5.9
