Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Singapore,Price / Singapore,Compare At Price / Singapore,Included / International,Price / International,Compare At Price / International,Status
eng-sv01-scarlet-violet-base-set-044-198-magikarp-c-non-foil,[ENG] SV01 Scarlet Violet Base Set: 044/198 Magikarp C (Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,34,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/88_fb7deb26-3fcf-4636-aba9-16485ea599c6.png?v=1691032480,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-044-198-magikarp-c-reverse-holo,[ENG] SV01 Scarlet Violet Base Set: 044/198 Magikarp C (Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,13,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/89_a2c3f120-2140-4c26-9b41-a7eb2d9268a1.png?v=1691032492,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-045-198-gyarados-ex-rr-double-rare,[ENG] SV01 Scarlet Violet Base Set: 045/198 Gyarados EX RR (Double Rare),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Double Rare (RR), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,2.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/90_f2786b09-7d64-4af5-ad1b-5ee6c1603558.png?v=1691032504,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-046-198-buizel-c-non-foil,[ENG] SV01 Scarlet Violet Base Set: 046/198 Buizel C (Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,13,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/91_e0bb5a9b-0d9d-4f8e-846e-e168b95fa949.png?v=1691032517,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-046-198-buizel-c-reverse-holo,[ENG] SV01 Scarlet Violet Base Set: 046/198 Buizel C (Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,9,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/92_721dd2c5-34b1-4edd-bc26-a62889f079ad.png?v=1691032538,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-047-198-floatzel-u-non-foil,[ENG] SV01 Scarlet Violet Base Set: 047/198 Floatzel U (Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Uncommon (U), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,28,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/93_3808e5f6-5fc7-4726-b8cd-b63fce5b091c.png?v=1691032551,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-047-198-floatzel-u-reverse-holo,[ENG] SV01 Scarlet Violet Base Set: 047/198 Floatzel U (Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Uncommon (U), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,5,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/94_5d9f4dc7-3c70-4f1a-8ebc-aed423066e6a.png?v=1691032567,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-048-198-alomomola-c-non-foil,[ENG] SV01 Scarlet Violet Base Set: 048/198 Alomomola C (Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,19,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/95_4c43a868-5f49-4f4c-8435-521c7b86b82d.png?v=1691032584,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-048-198-alomomola-c-reverse-holo,[ENG] SV01 Scarlet Violet Base Set: 048/198 Alomomola C (Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,14,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/96_83cbc3e1-439a-4e20-91f0-0dc2e42ae114.png?v=1691032599,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-049-198-clauncher-c-non-foil,[ENG] SV01 Scarlet Violet Base Set: 049/198 Clauncher C (Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,29,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/97_064c4e0e-5913-448e-b97a-05065a23ed90.png?v=1691032609,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-049-198-clauncher-c-reverse-holo,[ENG] SV01 Scarlet Violet Base Set: 049/198 Clauncher C (Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,13,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/98_d37e5409-4375-4cb4-aa85-e793a28015eb.png?v=1691032627,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-050-198-clawitzer-c-non-foil,[ENG] SV01 Scarlet Violet Base Set: 050/198 Clawitzer C (Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,11,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/99_1f0668e9-558b-43c1-b36a-5cba946e4687.png?v=1691032640,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-050-198-clawitzer-c-reverse-holo,[ENG] SV01 Scarlet Violet Base Set: 050/198 Clawitzer C (Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,13,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/100_d15d9d1d-5dcb-4005-bd7d-80eae7e15e2a.png?v=1691032659,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-051-198-bruxish-c-non-foil,[ENG] SV01 Scarlet Violet Base Set: 051/198 Bruxish C (Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,18,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/101_d66e9aa3-463b-4de7-8e1d-c2f734cafac7.png?v=1691032672,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-051-198-bruxish-c-reverse-holo,[ENG] SV01 Scarlet Violet Base Set: 051/198 Bruxish C (Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,6,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/102_aeb3b83c-1501-415b-8971-d3c91c35af92.png?v=1691032684,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-052-198-quaxly-c-non-foil,[ENG] SV01 Scarlet Violet Base Set: 052/198 Quaxly C (Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,30,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/103_8798117b-6316-4776-959d-4980224c40c8.png?v=1691032696,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-052-198-quaxly-c-reverse-holo,[ENG] SV01 Scarlet Violet Base Set: 052/198 Quaxly C (Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,6,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/104_1e107c38-5b65-408d-8361-419a6adc583c.png?v=1691032709,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-053-198-quaxwell-u-non-foil,[ENG] SV01 Scarlet Violet Base Set: 053/198 Quaxwell U (Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Uncommon (U), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,17,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/105_0c59eaa5-7fad-40a2-9016-71b17ef77c85.png?v=1691032726,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-053-198-quaxwell-u-reverse-holo,[ENG] SV01 Scarlet Violet Base Set: 053/198 Quaxwell U (Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Uncommon (U), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,5,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/106_03b13230-e9c2-4446-b0a4-803296b11183.png?v=1691032738,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-054-198-quaquaval-r-foil,[ENG] SV01 Scarlet Violet Base Set: 054/198 Quaquaval R (Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Rare (R), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,36,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/107_8ded1e43-8836-4201-8125-5ee3e7160c9f.png?v=1691032752,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-054-198-quaquaval-r-reverse-holo,[ENG] SV01 Scarlet Violet Base Set: 054/198 Quaquaval R (Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Rare (R), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,6,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/108_1d05b48d-df24-41b1-bc15-07dc73e6e347.png?v=1691032777,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-055-198-wiglett-c-non-foil,[ENG] SV01 Scarlet Violet Base Set: 055/198 Wiglett C (Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,10,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/109_a08a6c4e-d085-4475-9721-a262c69ee1b4.png?v=1691032791,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-055-198-wiglett-c-reverse-holo,[ENG] SV01 Scarlet Violet Base Set: 055/198 Wiglett C (Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,6,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/110_d8063199-3cb4-4ba2-8ff7-99393fcbc821.png?v=1691032809,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-056-198-wiglett-c-non-foil,[ENG] SV01 Scarlet Violet Base Set: 056/198 Wiglett C (Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,13,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/111_fce3b343-f695-4ac3-86ce-43baf109b3bd.png?v=1691032830,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-056-198-wiglett-c-reverse-holo,[ENG] SV01 Scarlet Violet Base Set: 056/198 Wiglett C (Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,2,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/112_86e4815d-d1f6-4d4e-b32e-a481a9701e21.png?v=1691032851,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-057-198-wugtrio-u-non-foil,[ENG] SV01 Scarlet Violet Base Set: 057/198 Wugtrio U (Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Uncommon (U), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,23,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/113_4334f0ec-872b-427f-a3b5-b5c94ed556e5.png?v=1691032864,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-057-198-wugtrio-u-reverse-holo,[ENG] SV01 Scarlet Violet Base Set: 057/198 Wugtrio U (Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Uncommon (U), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,3,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/114_02c159b2-a1b5-4fb0-8f2d-846dea55bccf.png?v=1691032880,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-058-198-cetoddle-c-non-foil,[ENG] SV01 Scarlet Violet Base Set: 058/198 Cetoddle C (Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,17,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/115_e44e7bbe-0d05-43ea-a321-7f2702b74d22.png?v=1691032896,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-058-198-cetoddle-c-reverse-holo,[ENG] SV01 Scarlet Violet Base Set: 058/198 Cetoddle C (Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,6,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/116_2a4a2069-1db2-4ba7-98b0-1f915459beb3.png?v=1691032911,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-059-198-cetoddle-c-non-foil,[ENG] SV01 Scarlet Violet Base Set: 059/198 Cetoddle C (Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,18,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/117_c688c74e-f21d-44b0-849b-92c9d0dc2c4f.png?v=1691032931,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-059-198-cetoddle-c-reverse-holo,[ENG] SV01 Scarlet Violet Base Set: 059/198 Cetoddle C (Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,7,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/118_0f12e0b7-fd19-4a5e-ad7e-75908bc764df.png?v=1691032941,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-060-198-cetitan-u-non-foil,[ENG] SV01 Scarlet Violet Base Set: 060/198 Cetitan U (Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Uncommon (U), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,25,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/119_8023d201-22cc-4f78-a640-2cfc46ee93c0.png?v=1691032955,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-060-198-cetitan-u-reverse-holo,[ENG] SV01 Scarlet Violet Base Set: 060/198 Cetitan U (Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Uncommon (U), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,6,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/120_8ae36f19-a26d-4482-b6d2-ebc725571512.png?v=1691032969,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-061-198-dondozo-r-foil,[ENG] SV01 Scarlet Violet Base Set: 061/198 Dondozo R (Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Rare (R), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,37,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/121_5a5c7612-f89a-4394-af9d-bef5878c720e.png?v=1691032982,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-061-198-dondozo-r-reverse-holo,[ENG] SV01 Scarlet Violet Base Set: 061/198 Dondozo R (Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Rare (R), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,5,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/122_c13a394b-ce1c-4fc3-bbaf-6654882e974f.png?v=1691032994,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-062-198-tatsugiri-u-non-foil,[ENG] SV01 Scarlet Violet Base Set: 062/198 Tatsugiri U (Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Uncommon (U), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,33,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/123_e6626bf3-da0f-442f-b0fb-afc883919406.png?v=1691033008,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-062-198-tatsugiri-u-reverse-holo,[ENG] SV01 Scarlet Violet Base Set: 062/198 Tatsugiri U (Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Uncommon (U), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,5,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/124_a4d25df6-1247-4b5c-b3e5-598c43cd21ff.png?v=1691033021,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-063-198-magnemite-c-non-foil,[ENG] SV01 Scarlet Violet Base Set: 063/198 Magnemite C (Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,36,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/125_cd3b52e3-38e7-4ac6-abd0-8af6317fad38.png?v=1691033036,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-063-198-magnemite-c-reverse-holo,[ENG] SV01 Scarlet Violet Base Set: 063/198 Magnemite C (Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,12,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/126_79390a02-bc81-4bf8-95ba-b0561fe1fe19.png?v=1691033044,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-064-198-magneton-c-non-foil,[ENG] SV01 Scarlet Violet Base Set: 064/198 Magneton C (Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,10,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/127_8f81ae08-64b7-43b5-b200-594799ab8886.png?v=1691033058,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-064-198-magneton-c-reverse-holo,[ENG] SV01 Scarlet Violet Base Set: 064/198 Magneton C (Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,10,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/128_824dc021-131f-49f4-925d-251b0cf39525.png?v=1691033076,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-065-198-magnezone-ex-rr-double-rare,[ENG] SV01 Scarlet Violet Base Set: 065/198 Magnezone EX RR (Double Rare),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Double Rare (RR), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,2.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/129_7b0fa78a-3e7b-45d7-83d7-9ef2878e4995.png?v=1691033094,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv01-scarlet-violet-base-set-066-198-mareep-c-non-foil,[ENG] SV01 Scarlet Violet Base Set: 066/198 Mareep C (Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,11,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/130_70143a8b-ece2-4b08-85de-3b22b4e3a6fa.png?v=1691033106,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
