Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Singapore,Price / Singapore,Compare At Price / Singapore,Included / International,Price / International,Compare At Price / International,Status
eng-sv04-paradox-rift-054-182-veluza-u-non-foil,[ENG]	SV04	Paradox Rift:	054/182	Veluza	U	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Uncommon (U), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,18,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/105.jpg?v=1700055537,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-054-182-veluza-u-reverse-holo,[ENG]	SV04	Paradox Rift:	054/182	Veluza	U	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Uncommon (U), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/106.jpg?v=1700055564,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-055-182-dondozo-u-non-foil,[ENG]	SV04	Paradox Rift:	055/182	Dondozo	U	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Uncommon (U), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,21,deny,manual,0.7,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/107.jpg?v=1700055617,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-055-182-dondozo-u-reverse-holo,[ENG]	SV04	Paradox Rift:	055/182	Dondozo	U	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Uncommon (U), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/108.jpg?v=1700055646,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-056-182-iron-bundle-u-non-foil,[ENG]	SV04	Paradox Rift:	056/182	Iron Bundle	U	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Uncommon (U), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,21,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/109.jpg?v=1700055674,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-056-182-iron-bundle-u-reverse-holo,[ENG]	SV04	Paradox Rift:	056/182	Iron Bundle	U	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Uncommon (U), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/110.jpg?v=1700055710,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-057-182-chien-pao-r-foil,[ENG]	SV04	Paradox Rift:	057/182	Chien-Pao	R	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Rare (R), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,3.3,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/111.jpg?v=1700055773,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-057-182-chien-pao-r-reverse-holo,[ENG]	SV04	Paradox Rift:	057/182	Chien-Pao	R	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Rare (R), Type: Water",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,1.3,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/112.jpg?v=1700055740,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-058-182-mewtwo-ex-rr-foil,[ENG]	SV04	Paradox Rift:	058/182	Mewtwo ex	RR	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Double Rare (RR), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/113.jpg?v=1700055801,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-059-182-elekid-c-non-foil,[ENG]	SV04	Paradox Rift:	059/182	Elekid	C	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,13,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/114.jpg?v=1700055856,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-059-182-elekid-c-reverse-holo,[ENG]	SV04	Paradox Rift:	059/182	Elekid	C	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,5,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/115.jpg?v=1700055882,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-060-182-plusle-c-non-foil,[ENG]	SV04	Paradox Rift:	060/182	Plusle	C	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,13,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/116.jpg?v=1700055945,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-060-182-plusle-c-reverse-holo,[ENG]	SV04	Paradox Rift:	060/182	Plusle	C	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/117.jpg?v=1700055915,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-061-182-minun-c-non-foil,[ENG]	SV04	Paradox Rift:	061/182	Minun	C	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,11,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/118.jpg?v=1700055973,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-061-182-minun-c-reverse-holo,[ENG]	SV04	Paradox Rift:	061/182	Minun	C	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/119.jpg?v=1700055999,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-062-182-blitzle-c-non-foil,[ENG]	SV04	Paradox Rift:	062/182	Blitzle	C	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,18,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/120.jpg?v=1700056029,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-062-182-blitzle-c-reverse-holo,[ENG]	SV04	Paradox Rift:	062/182	Blitzle	C	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/121.jpg?v=1700056052,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-063-182-zebstrika-u-non-foil,[ENG]	SV04	Paradox Rift:	063/182	Zebstrika	U	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Uncommon (U), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,12,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/122.jpg?v=1700056081,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-063-182-zebstrika-u-reverse-holo,[ENG]	SV04	Paradox Rift:	063/182	Zebstrika	U	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Uncommon (U), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/123.jpg?v=1700056124,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-064-182-joltik-c-non-foil,[ENG]	SV04	Paradox Rift:	064/182	Joltik	C	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,21,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/124.jpg?v=1700056275,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-064-182-joltik-c-reverse-holo,[ENG]	SV04	Paradox Rift:	064/182	Joltik	C	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/125.jpg?v=1700057419,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-065-182-galvantula-c-non-foil,[ENG]	SV04	Paradox Rift:	065/182	Galvantula	C	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,10,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/126_a386712b-5665-4f9e-9c71-ad6d529ac7a7.jpg?v=1700056236,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-065-182-galvantula-c-reverse-holo,[ENG]	SV04	Paradox Rift:	065/182	Galvantula	C	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,4,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/127_439539fa-157b-4078-87b6-0a5c9e6a5fa3.jpg?v=1700056312,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-066-182-zekrom-r-foil,[ENG]	SV04	Paradox Rift:	066/182	Zekrom	R	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Rare (R), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,6,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/128.jpg?v=1700056342,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-066-182-zekrom-r-reverse-holo,[ENG]	SV04	Paradox Rift:	066/182	Zekrom	R	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Rare (R), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,2.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/129.jpg?v=1700056413,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-067-182-oricorio-c-non-foil,[ENG]	SV04	Paradox Rift:	067/182	Oricorio	C	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,15,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/130.jpg?v=1700056444,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-067-182-oricorio-c-reverse-holo,[ENG]	SV04	Paradox Rift:	067/182	Oricorio	C	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,3,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/131.jpg?v=1700056473,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-068-182-tapu-koko-ex-rr-foil,[ENG]	SV04	Paradox Rift:	068/182	Tapu Koko ex	RR	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Double Rare (RR), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/132.jpg?v=1700056506,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-069-182-toxel-c-non-foil,[ENG]	SV04	Paradox Rift:	069/182	Toxel	C	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,14,deny,manual,24.1,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/133.jpg?v=1700056588,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-069-182-toxel-c-reverse-holo,[ENG]	SV04	Paradox Rift:	069/182	Toxel	C	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,2,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/134.jpg?v=1700056623,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-070-182-iron-hands-ex-rr-foil,[ENG]	SV04	Paradox Rift:	070/182	Iron Hands ex	RR	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Double Rare (RR), Type: Electric",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/135.jpg?v=1700056558,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-071-182-natu-c-non-foil,[ENG]	SV04	Paradox Rift:	071/182	Natu	C	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Psychic",True,Title,Default Title,,,,,,,,,100.0,shopify,18,deny,manual,1.2,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/136.jpg?v=1700056654,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-071-182-natu-c-reverse-holo,[ENG]	SV04	Paradox Rift:	071/182	Natu	C	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Psychic",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/137.jpg?v=1700056693,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-072-182-xatu-r-foil,[ENG]	SV04	Paradox Rift:	072/182	Xatu	R	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Rare (R), Type: Psychic",True,Title,Default Title,,,,,,,,,100.0,shopify,3,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/138.jpg?v=1700056720,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-072-182-xatu-r-reverse-holo,[ENG]	SV04	Paradox Rift:	072/182	Xatu	R	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Rare (R), Type: Psychic",True,Title,Default Title,,,,,,,,,100.0,shopify,2,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/139.jpg?v=1700056787,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-073-182-latios-r-foil,[ENG]	SV04	Paradox Rift:	073/182	Latios	R	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Rare (R), Type: Psychic",True,Title,Default Title,,,,,,,,,100.0,shopify,3,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/140.jpg?v=1700056818,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-073-182-latios-r-reverse-holo,[ENG]	SV04	Paradox Rift:	073/182	Latios	R	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Rare (R), Type: Psychic",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/141.jpg?v=1700056844,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-074-182-deoxys-r-foil,[ENG]	SV04	Paradox Rift:	074/182	Deoxys	R	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Rare (R), Type: Psychic",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/142.jpg?v=1700056874,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-074-182-deoxys-r-reverse-holo,[ENG]	SV04	Paradox Rift:	074/182	Deoxys	R	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Rare (R), Type: Psychic",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/143.jpg?v=1700056906,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-075-182-yamask-c-non-foil,[ENG]	SV04	Paradox Rift:	075/182	Yamask	C	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Psychic",True,Title,Default Title,,,,,,,,,100.0,shopify,15,deny,manual,2.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/144.jpg?v=1700056937,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-075-182-yamask-c-reverse-holo,[ENG]	SV04	Paradox Rift:	075/182	Yamask	C	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Psychic",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/145.jpg?v=1700056964,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-076-182-cofagrigus-ex-rr-foil,[ENG]	SV04	Paradox Rift:	076/182	Cofagrigus ex	RR	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Double Rare (RR), Type: Psychic",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/146.jpg?v=1700056993,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-077-182-pumpkaboo-c-non-foil,[ENG]	SV04	Paradox Rift:	077/182	Pumpkaboo	C	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Psychic",True,Title,Default Title,,,,,,,,,100.0,shopify,15,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/147.jpg?v=1700057025,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-077-182-pumpkaboo-c-reverse-holo,[ENG]	SV04	Paradox Rift:	077/182	Pumpkaboo	C	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Psychic",True,Title,Default Title,,,,,,,,,100.0,shopify,2,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/148.jpg?v=1700057056,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-078-182-gourgeist-u-non-foil,[ENG]	SV04	Paradox Rift:	078/182	Gourgeist	U	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Uncommon (U), Type: Psychic",True,Title,Default Title,,,,,,,,,100.0,shopify,14,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/149.jpg?v=1700057080,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-078-182-gourgeist-u-reverse-holo,[ENG]	SV04	Paradox Rift:	078/182	Gourgeist	U	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Uncommon (U), Type: Psychic",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/150.jpg?v=1700057132,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-079-182-flittle-c-non-foil,[ENG]	SV04	Paradox Rift:	079/182	Flittle	C	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Psychic",True,Title,Default Title,,,,,,,,,100.0,shopify,7,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/151.jpg?v=1700057157,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv04-paradox-rift-079-182-flittle-c-reverse-holo,[ENG]	SV04	Paradox Rift:	079/182	Flittle	C	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Psychic",True,Title,Default Title,,,,,,,,,100.0,shopify,3,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/152.jpg?v=1700057211,1.0,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
